Group,Country,Name,Image,Path,PersonPercentage,Predominant
Group A,Ecuador Players,Images_Enner Valencia (captain),Enner Valencia (captain)47.jpg,data/Images/Group A/Ecuador Players/Images_Enner Valencia (captain)/Enner Valencia (captain)47.jpg,,False
Group A,Ecuador Players,Images_Enner Valencia (captain),Enner Valencia (captain)49.jpg,data/Images/Group A/Ecuador Players/Images_Enner Valencia (captain)/Enner Valencia (captain)49.jpg,0.5114865157110422,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres1.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres1.jpg,0.9657514868294566,True
Group A,Ecuador Players,Images_Félix Torres,Félix Torres12.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres12.jpg,0.9515791069568736,True
Group A,Ecuador Players,Images_Félix Torres,Félix Torres16.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres16.jpg,0.6303613689242507,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres21.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres21.jpg,0.8887118140373653,True
Group A,Ecuador Players,Images_Félix Torres,Félix Torres22.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres22.jpg,,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres23.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres23.jpg,0.1934322858449175,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres24.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres24.jpg,0.4617233862076215,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres25.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres25.jpg,0.8095839341941251,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres27.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres27.jpg,0.9045058545313738,True
Group A,Ecuador Players,Images_Félix Torres,Félix Torres30.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres30.jpg,0.7899630182069861,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres31.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres31.jpg,0.8942702441280097,True
Group A,Ecuador Players,Images_Félix Torres,Félix Torres32.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres32.jpg,,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres33.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres33.jpg,,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres37.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres37.jpg,0.4722933666568978,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres39.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres39.jpg,0.6372707753627118,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres42.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres42.jpg,0.8966720676736109,True
Group A,Ecuador Players,Images_Félix Torres,Félix Torres43.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres43.jpg,0.8507437768968366,True
Group A,Ecuador Players,Images_Félix Torres,Félix Torres44.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres44.jpg,0.7381674431989635,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres46.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres46.jpg,,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres49.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres49.jpg,0.737674807198013,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres5.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres5.jpg,,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres6.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres6.jpg,0.4885284352888279,False
Group A,Ecuador Players,Images_Félix Torres,Félix Torres9.jpg,data/Images/Group A/Ecuador Players/Images_Félix Torres/Félix Torres9.jpg,0.7937790793758694,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata13.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata13.jpg,0.90344545807647,True
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata16.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata16.jpg,0.6015874144842353,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata19.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata19.jpg,,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata22.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata22.jpg,,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata23.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata23.jpg,,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata25.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata25.jpg,0.6974215347241914,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata27.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata27.jpg,0.853058166276951,True
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata28.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata28.jpg,0.8458911501720555,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata3.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata3.jpg,0.3241452086347137,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata38.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata38.jpg,0.5748046685829868,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata39.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata39.jpg,0.9138751800932924,True
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata40.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata40.jpg,0.48006719158425,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata44.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata44.jpg,,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata45.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata45.jpg,0.4715980054055956,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata47.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata47.jpg,0.6958829832909408,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata49.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata49.jpg,0.3274788037031159,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata6.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata6.jpg,,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata7.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata7.jpg,,False
Group A,Ecuador Players,Images_Gonzalo Plata,Gonzalo Plata9.jpg,data/Images/Group A/Ecuador Players/Images_Gonzalo Plata/Gonzalo Plata9.jpg,0.514695987108393,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez11.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez11.jpg,0.9486728890286228,True
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez13.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez13.jpg,0.2064649421270424,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez14.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez14.jpg,0.5254295080314272,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez17.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez17.jpg,0.7109359821978045,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez22.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez22.jpg,0.3123479927112557,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez24.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez24.jpg,0.6368254918621141,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez28.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez28.jpg,0.3533080288431279,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez29.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez29.jpg,0.5077621619501129,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez31.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez31.jpg,0.5972833553501317,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez36.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez36.jpg,0.3806724798060251,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez37.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez37.jpg,,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez39.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez39.jpg,,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez4.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez4.jpg,0.4140963836601164,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez40.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez40.jpg,0.9366457959112796,True
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez43.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez43.jpg,0.4378942161121856,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez45.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez45.jpg,0.3463440119327985,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez47.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez47.jpg,0.5259361805014742,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez48.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez48.jpg,0.4107724642114239,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez5.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez5.jpg,0.7623039692619502,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez6.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez6.jpg,0.6287437419762623,False
Group A,Ecuador Players,Images_Hernán Galíndez,Hernán Galíndez8.jpg,data/Images/Group A/Ecuador Players/Images_Hernán Galíndez/Hernán Galíndez8.jpg,0.5790089720893877,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo1.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo1.jpg,0.4784213112284177,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo12.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo12.jpg,0.5539168335309471,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo14.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo14.jpg,0.8693219670944482,True
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo16.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo16.jpg,0.7464618869524189,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo19.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo19.jpg,0.3870577743928545,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo2.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo2.jpg,0.3240861218236937,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo21.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo21.jpg,0.2447249396896399,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo23.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo23.jpg,0.3349337412100361,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo27.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo27.jpg,,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo28.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo28.jpg,0.0211508099865416,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo33.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo33.jpg,0.8265450953072373,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo37.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo37.jpg,0.3268620369455826,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo4.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo4.jpg,0.4677941716986877,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo40.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo40.jpg,0.594921470783127,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo42.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo42.jpg,0.2500973916568501,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo49.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo49.jpg,,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo7.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo7.jpg,0.2737200226886762,False
Group A,Ecuador Players,Images_Jackson Porozo,Jackson Porozo8.jpg,data/Images/Group A/Ecuador Players/Images_Jackson Porozo/Jackson Porozo8.jpg,0.5480277948213601,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento1.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento1.jpg,0.7605813038143635,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento10.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento10.jpg,0.6371955383070638,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento12.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento12.jpg,0.4476143891635902,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento14.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento14.jpg,0.7223196374952141,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento17.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento17.jpg,0.8399278692408711,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento2.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento2.jpg,0.5652767902390212,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento20.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento20.jpg,0.9276358421325328,True
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento24.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento24.jpg,,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento26.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento26.jpg,,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento27.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento27.jpg,0.5031095807863966,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento28.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento28.jpg,0.3855695245165322,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento29.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento29.jpg,0.3835302687912915,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento3.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento3.jpg,,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento30.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento30.jpg,0.4990629613541641,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento33.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento33.jpg,0.6778685695875548,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento34.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento34.jpg,0.4464992646486085,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento35.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento35.jpg,0.9352095170609872,True
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento37.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento37.jpg,0.8805123999674218,True
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento38.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento38.jpg,0.3322800432622051,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento4.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento4.jpg,0.5827030636939194,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento41.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento41.jpg,0.5215663710950144,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento44.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento44.jpg,,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento45.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento45.jpg,0.2992013447134865,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento5.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento5.jpg,0.9188649934442098,True
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento6.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento6.jpg,0.8976208101737881,True
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento7.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento7.jpg,0.6021984065654006,False
Group A,Ecuador Players,Images_Jeremy Sarmiento,Jeremy Sarmiento9.jpg,data/Images/Group A/Ecuador Players/Images_Jeremy Sarmiento/Jeremy Sarmiento9.jpg,,False
Group A,Ecuador Players,Images_José Cifuentes,José Cifuentes1.jpg,data/Images/Group A/Ecuador Players/Images_José Cifuentes/José Cifuentes1.jpg,,False
Group A,Ecuador Players,Images_José Cifuentes,José Cifuentes14.jpg,data/Images/Group A/Ecuador Players/Images_José Cifuentes/José Cifuentes14.jpg,0.7860654325595067,False
